CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charges,Total_Charges,Num_Products,Support_Tickets,Satisfaction_Score,Payment_Method,Internet_Service,Region,Churn
CUST-2127,51.0,male,29.0,Month-to-Month,98.2,2842.15,2.0,13.0,4.0,Electronic Check,,South,Yes
CUST-1784,25.0,male,24.0,Two Year,43.5,992.87,4.0,6.0,,,DSL,North,No
CUST-1489,39.0,M,6.0,Two Year,32.44,239.57,3.0,4.0,5.0,,fiber optic,East,No
CUST-1154,18.0,M,12.0,One Year,111.33,1435.45,1.0,2.0,2.0,Mailed Check,fiber optic,,No
CUST-1961,19.0,M,23.0,Month-to-Month,102.47,2350.01,5.0,13.0,4.0,Electronic Check,fiber optic,,Yes
CUST-1853,71.0,male,30.0,month-to-month,40.53,1176.41,3.0,7.0,4.0,Bank Transfer,fiber optic,,No
CUST-1625,46.0,female,33.0,month-to-month,83.44,2842.45,1.0,7.0,5.0,Credit Card,No,East,No
CUST-1685,66.0,male,23.0,month-to-month,40.71,918.04,5.0,13.0,5.0,Mailed Check,No,East,No
CUST-1569,69.0,F,37.0,Two Year,72.97,2683.72,1.0,9.0,1.0,Mailed Check,,North,No
CUST-2481,57.0,male,25.0,month-to-month,,2459.91,4.0,10.0,5.0,,,South,No
CUST-1017,20.0,F,34.0,month-to-month,92.67,3088.21,2.0,14.0,1.0,Mailed Check,fiber optic,North,No
CUST-1127,59.0,F,36.0,One Year,102.38,3742.87,1.0,14.0,1.0,Electronic Check,No,West,No
CUST-1978,55.0,female,4.0,One Year,38.56,127.18,5.0,13.0,4.0,,,South,Yes
CUST-1927,62.0,F,66.0,Two Year,93.27,6239.52,3.0,0.0,4.0,Electronic Check,DSL,,No
CUST-1980,41.0,F,17.0,One Year,108.17,1896.45,3.0,14.0,5.0,,,East,No
CUST-2073,73.0,F,64.0,month-to-month,45.33,2926.46,3.0,10.0,5.0,Mailed Check,fiber optic,West,No
CUST-1190,59.0,male,43.0,One Year,80.11,3428.34,2.0,12.0,4.0,Bank Transfer,fiber optic,,Yes
CUST-2139,43.0,female,61.0,Two Year,110.82,6761.75,5.0,0.0,1.0,Mailed Check,DSL,North,No
CUST-1992,34.0,Female,71.0,One Year,98.93,6996.31,1.0,7.0,2.0,Bank Transfer,,,No
CUST-1943,20.0,M,68.0,Month-to-Month,57.11,3870.28,5.0,8.0,2.0,Bank Transfer,No,South,No
CUST-2302,56.0,Male,21.0,month-to-month,93.74,,1.0,12.0,4.0,,No,South,No
CUST-1606,44.0,Female,47.0,Two Year,116.01,5402.42,3.0,4.0,2.0,Bank Transfer,fiber optic,South,No
CUST-1180,,M,18.0,month-to-month,98.9,1783.87,4.0,14.0,4.0,Mailed Check,,North,No
CUST-1301,18.0,M,48.0,month-to-month,118.07,5615.5,3.0,0.0,1.0,,No,North,No
CUST-1496,60.0,male,62.0,Two Year,66.41,4126.76,5.0,5.0,2.0,Electronic Check,,South,No
CUST-2343,41.0,female,39.0,month-to-month,41.05,1555.84,4.0,0.0,,Bank Transfer,Fiber Optic,West,No
CUST-2307,24.0,Female,37.0,One Year,109.74,4174.4,2.0,4.0,4.0,,fiber optic,East,No
CUST-2287,50.0,Female,45.0,One Year,78.32,3445.82,1.0,7.0,5.0,Electronic Check,,West,No
CUST-1517,30.0,Male,53.0,month-to-month,,1078.07,4.0,2.0,2.0,Bank Transfer,Fiber Optic,,No
CUST-2069,52.0,M,58.0,Month-to-Month,67.43,,1.0,11.0,4.0,Credit Card,Fiber Optic,West,No
CUST-1476,,Female,33.0,One Year,,1278.82,4.0,1.0,1.0,Credit Card,No,West,No
CUST-1157,72.0,M,21.0,Two Year,92.4,1915.27,3.0,14.0,5.0,Bank Transfer,No,South,No
CUST-2243,66.0,M,3.0,One Year,54.19,178.51,2.0,7.0,5.0,Mailed Check,fiber optic,,No
CUST-2195,23.0,F,71.0,One Year,108.81,7694.27,5.0,14.0,4.0,,No,,No
CUST-1016,41.0,Female,10.0,Two Year,116.28,1121.79,3.0,11.0,1.0,Electronic Check,fiber optic,North,Yes
CUST-2072,64.0,F,8.0,Two Year,88.86,684.78,3.0,3.0,3.0,Electronic Check,DSL,,No
CUST-1987,22.0,female,63.0,One Year,71.5,4535.58,3.0,12.0,3.0,Electronic Check,DSL,North,Yes
CUST-1546,18.0,M,50.0,Month-to-Month,34.08,1667.62,5.0,12.0,4.0,,DSL,West,No
CUST-1658,27.0,F,8.0,Two Year,70.6,536.19,5.0,2.0,1.0,Bank Transfer,DSL,East,No
CUST-2276,59.0,Female,24.0,One Year,89.96,2143.73,5.0,12.0,5.0,Electronic Check,,,No
CUST-2019,57.0,female,52.0,One Year,36.53,1932.48,1.0,4.0,1.0,Electronic Check,No,East,No
CUST-2308,68.0,Female,58.0,Two Year,82.26,4712.28,4.0,7.0,4.0,Credit Card,No,South,No
CUST-1959,38.0,female,2.0,Two Year,113.63,194.62,1.0,0.0,4.0,Mailed Check,,North,No
CUST-2464,,female,15.0,One Year,70.13,1080.75,5.0,0.0,5.0,Credit Card,Fiber Optic,North,No
CUST-1283,46.0,F,29.0,Month-to-Month,572.7671788648902,1406.96,1.0,12.0,2.0,,Fiber Optic,South,No
CUST-1797,70.0,Male,22.0,Two Year,33.17,730.96,5.0,5.0,5.0,Bank Transfer,Fiber Optic,East,No
CUST-1225,125.0,F,45.0,month-to-month,,4335.65,5.0,2.0,,Bank Transfer,fiber optic,South,No
CUST-1026,38.0,Female,59.0,One Year,44.19,2710.99,5.0,10.0,5.0,Electronic Check,Fiber Optic,West,No
CUST-1437,63.0,male,24.0,Month-to-Month,91.3,2208.11,2.0,2.0,5.0,Mailed Check,,North,Yes
CUST-1600,33.0,Male,43.0,Month-to-Month,82.23,3425.39,1.0,4.0,2.0,Bank Transfer,DSL,,No
CUST-1229,49.0,M,18.0,One Year,31.61,538.48,5.0,4.0,3.0,,Fiber Optic,East,No
CUST-1037,32.0,Female,37.0,Month-to-Month,86.78,3133.18,4.0,7.0,2.0,Mailed Check,Fiber Optic,North,Yes
CUST-1749,22.0,female,4.0,month-to-month,,249.46,4.0,9.0,5.0,Credit Card,No,East,No
CUST-2045,63.0,Female,60.0,Two Year,74.09,4489.41,1.0,5.0,4.0,Credit Card,Fiber Optic,South,No
CUST-1469,62.0,Male,32.0,One Year,33.66,1123.11,1.0,8.0,2.0,,No,West,No
CUST-2330,39.0,female,39.0,month-to-month,95.93,3655.42,2.0,7.0,4.0,Electronic Check,fiber optic,East,No
CUST-1563,45.0,Male,26.0,One Year,34.73,852.37,4.0,3.0,2.0,Mailed Check,,,No
CUST-1687,65.0,male,54.0,One Year,26.9,1510.13,3.0,5.0,5.0,Mailed Check,,,No
CUST-2433,69.0,female,26.0,One Year,95.03,2486.68,2.0,12.0,4.0,Mailed Check,fiber optic,East,Yes
CUST-1639,43.0,Female,44.0,month-to-month,119.33,,5.0,1.0,2.0,Mailed Check,Fiber Optic,,No
CUST-2346,32.0,F,60.0,Month-to-Month,54.26,3218.08,1.0,5.0,4.0,Mailed Check,No,South,No
CUST-2218,67.0,M,19.0,month-to-month,76.62,1540.0,5.0,9.0,4.0,Electronic Check,Fiber Optic,East,No
CUST-2158,48.0,female,10.0,One Year,27.7,231.29,5.0,8.0,,Electronic Check,fiber optic,East,No
CUST-2301,68.0,M,71.0,month-to-month,39.67,2817.81,2.0,12.0,3.0,Mailed Check,,South,No
CUST-2418,71.0,Female,21.0,One Year,28.7,645.74,5.0,5.0,5.0,Credit Card,DSL,West,No
CUST-1800,62.0,female,15.0,month-to-month,50.98,687.03,4.0,10.0,2.0,Mailed Check,,,No
CUST-1160,44.0,Male,12.0,One Year,26.64,327.27,5.0,1.0,4.0,Bank Transfer,DSL,North,No
CUST-1956,40.0,F,6.0,One Year,62.76,364.25,2.0,1.0,2.0,Bank Transfer,No,,No
CUST-2186,19.0,F,21.0,Month-to-Month,45.96,993.09,1.0,3.0,5.0,,Fiber Optic,West,No
CUST-1821,48.0,F,68.0,Month-to-Month,26.84,1859.1,2.0,8.0,3.0,,fiber optic,,No
CUST-2322,55.0,F,33.0,month-to-month,41.08,1351.4,2.0,7.0,3.0,,Fiber Optic,,Yes
CUST-1877,62.0,Female,65.0,month-to-month,79.77,5196.07,5.0,0.0,3.0,Electronic Check,fiber optic,North,No
CUST-1913,40.0,F,6.0,month-to-month,83.77,545.71,5.0,13.0,,Electronic Check,No,,Yes
CUST-1152,31.0,male,55.0,One Year,21.01,1228.77,2.0,11.0,3.0,,,South,Yes
CUST-2428,,female,3.0,Month-to-Month,46.32,81.27,5.0,3.0,,Mailed Check,No,South,Yes
CUST-1509,69.0,F,12.0,month-to-month,32.02,424.61,2.0,14.0,3.0,,DSL,South,Yes
CUST-2135,58.0,female,44.0,One Year,36.99,1566.05,1.0,10.0,2.0,Credit Card,,East,No
CUST-2250,28.0,Male,26.0,One Year,91.51,2331.7,3.0,2.0,3.0,Bank Transfer,fiber optic,South,No
CUST-2309,25.0,M,21.0,Month-to-Month,117.34,2447.37,2.0,2.0,2.0,,Fiber Optic,,Yes
CUST-1103,43.0,female,46.0,Two Year,100.26,4635.04,5.0,1.0,5.0,Electronic Check,,West,No
CUST-1586,53.0,F,36.0,One Year,99.31,,5.0,9.0,,,,South,No
CUST-2380,30.0,male,51.0,One Year,68.94,3556.66,1.0,1.0,4.0,Electronic Check,,East,No
CUST-2143,23.0,Female,19.0,Month-to-Month,108.91,,3.0,14.0,3.0,,,East,No
CUST-1053,42.0,F,47.0,Two Year,29.39,1369.41,1.0,3.0,5.0,,,South,No
CUST-1151,64.0,male,57.0,Two Year,79.37,4595.56,1.0,8.0,5.0,Mailed Check,DSL,East,No
CUST-1403,52.0,female,47.0,month-to-month,82.96,,1.0,7.0,2.0,Electronic Check,Fiber Optic,South,No
CUST-1967,55.0,Female,11.0,Month-to-Month,25.62,240.18,2.0,11.0,1.0,,,,No
CUST-1207,18.0,M,13.0,One Year,87.71,1141.78,1.0,13.0,2.0,Electronic Check,,South,No
CUST-2472,24.0,Male,,Month-to-Month,64.9,2980.44,5.0,10.0,4.0,Bank Transfer,DSL,South,No
CUST-2122,35.0,M,46.0,One Year,97.28,4421.67,1.0,81.0,5.0,Electronic Check,Fiber Optic,South,Yes
CUST-2370,55.0,M,44.0,One Year,86.72,,3.0,2.0,4.0,Electronic Check,DSL,North,No
CUST-1008,36.0,F,63.0,Month-to-Month,111.81,6995.9,1.0,5.0,5.0,Credit Card,DSL,North,No
CUST-2014,28.0,female,,Month-to-Month,556.2046245617823,4813.88,,14.0,5.0,Electronic Check,,North,Yes
CUST-2398,66.0,Female,3.0,Two Year,84.47,323.14,5.0,3.0,1.0,Electronic Check,Fiber Optic,West,No
CUST-2060,47.0,male,21.0,One Year,40.63,857.08,2.0,9.0,5.0,Bank Transfer,DSL,East,No
CUST-1452,26.0,Male,11.0,Two Year,65.77,732.1,3.0,8.0,5.0,Credit Card,Fiber Optic,East,No
CUST-1253,50.0,Female,52.0,Two Year,47.02,2428.76,4.0,11.0,1.0,Electronic Check,,East,No
CUST-1896,50.0,male,26.0,Two Year,103.98,2692.45,5.0,4.0,,,fiber optic,South,Yes
CUST-2360,53.0,Female,14.0,Month-to-Month,68.78,896.87,3.0,13.0,3.0,Electronic Check,No,West,Yes
CUST-1880,,Female,70.0,One Year,30.59,2109.34,2.0,14.0,5.0,,No,South,Yes
CUST-2468,45.0,Female,34.0,Month-to-Month,,2138.71,4.0,10.0,5.0,,fiber optic,,No
CUST-1623,60.0,F,59.0,Two Year,112.62,6666.27,4.0,11.0,2.0,Mailed Check,DSL,West,No
CUST-1345,55.0,Male,13.0,Two Year,104.59,1302.79,2.0,11.0,,Electronic Check,,North,Yes
CUST-2338,30.0,M,22.0,Month-to-Month,32.97,806.92,5.0,4.0,4.0,Credit Card,fiber optic,South,No
CUST-1262,49.0,female,6.0,month-to-month,60.18,342.31,1.0,12.0,5.0,Electronic Check,,,Yes
CUST-1150,54.0,male,17.0,Two Year,56.19,1023.75,1.0,1.0,2.0,Credit Card,No,South,No
CUST-1472,25.0,Male,33.0,Two Year,51.56,1707.68,2.0,8.0,1.0,Electronic Check,No,,No
CUST-1640,27.0,male,38.0,Month-to-Month,,933.83,3.0,9.0,2.0,Electronic Check,No,West,No
CUST-1917,27.0,female,14.0,month-to-month,39.93,625.03,1.0,0.0,5.0,Bank Transfer,DSL,West,No
CUST-2465,60.0,F,35.0,Month-to-Month,25.02,868.23,1.0,9.0,4.0,Bank Transfer,fiber optic,North,No
CUST-1550,39.0,Female,66.0,month-to-month,34.7,2340.87,4.0,2.0,1.0,Bank Transfer,,North,No
CUST-1928,30.0,F,25.0,month-to-month,80.67,1967.49,4.0,4.0,3.0,,fiber optic,West,No
CUST-1488,39.0,Male,67.0,month-to-month,21.93,1433.97,5.0,7.0,3.0,Mailed Check,No,South,No
CUST-2485,49.0,female,63.0,Two Year,97.28,6105.82,,12.0,2.0,Electronic Check,DSL,East,No
CUST-2171,23.0,male,34.0,One Year,39.09,1402.63,3.0,1.0,5.0,Credit Card,DSL,South,No
CUST-1146,44.0,Female,44.0,Month-to-Month,55.48,2441.83,1.0,14.0,1.0,Electronic Check,Fiber Optic,South,No
CUST-1402,21.0,Female,21.0,month-to-month,33.38,658.31,3.0,8.0,5.0,Mailed Check,DSL,East,No
CUST-1954,65.0,Male,60.0,month-to-month,44.84,2666.89,4.0,12.0,5.0,Electronic Check,,North,No
CUST-2460,70.0,male,22.0,month-to-month,71.06,1584.6,1.0,3.0,2.0,Electronic Check,,,No
CUST-1659,54.0,F,47.0,One Year,42.09,1938.73,3.0,0.0,4.0,Bank Transfer,No,North,No
CUST-1463,42.0,female,8.0,One Year,67.23,,,1.0,5.0,Mailed Check,,,No
CUST-1186,68.0,male,60.0,Two Year,63.1,3750.25,4.0,0.0,1.0,Credit Card,fiber optic,,No
CUST-2147,70.0,male,39.0,One Year,67.39,2577.7,1.0,5.0,3.0,Credit Card,fiber optic,West,No
CUST-2224,61.0,Female,63.0,Month-to-Month,82.37,5175.22,4.0,10.0,3.0,Mailed Check,Fiber Optic,,No
CUST-1608,41.0,F,49.0,Two Year,117.73,5837.17,2.0,4.0,4.0,Bank Transfer,DSL,,No
CUST-1143,61.0,male,51.0,Month-to-Month,95.12,4836.51,4.0,8.0,3.0,Bank Transfer,No,,No
CUST-1751,54.0,M,39.0,month-to-month,56.93,2277.83,2.0,2.0,,Mailed Check,DSL,West,No
CUST-1981,,F,52.0,One Year,101.41,5262.37,1.0,0.0,4.0,Credit Card,fiber optic,North,No
CUST-1197,61.0,F,13.0,Two Year,109.01,1434.35,3.0,13.0,4.0,,,North,Yes
CUST-1883,18.0,M,33.0,One Year,93.65,3017.31,3.0,12.0,5.0,,DSL,East,Yes
CUST-1279,50.0,Male,14.0,Two Year,33.07,423.76,3.0,1.0,1.0,,,,No
CUST-1293,24.0,Male,59.0,month-to-month,48.58,2950.64,2.0,7.0,3.0,Bank Transfer,,South,No
CUST-2419,,Female,30.0,Month-to-Month,75.68,2180.21,,3.0,5.0,Mailed Check,Fiber Optic,,No
CUST-1400,65.0,F,67.0,Two Year,69.67,4795.62,2.0,6.0,,,No,South,No
CUST-1122,25.0,M,24.0,Two Year,61.1,1475.39,5.0,2.0,1.0,Bank Transfer,Fiber Optic,West,No
CUST-2207,43.0,male,60.0,One Year,94.82,,2.0,0.0,3.0,Credit Card,fiber optic,North,No
CUST-1202,72.0,F,55.0,Month-to-Month,83.69,4607.12,4.0,9.0,1.0,Credit Card,No,East,Yes
CUST-1835,25.0,F,2.0,Month-to-Month,95.09,244.84,3.0,10.0,4.0,,,South,No
CUST-1246,,F,56.0,Two Year,,5873.06,4.0,14.0,,Bank Transfer,,South,No
CUST-2477,37.0,Male,63.0,One Year,80.83,5117.86,2.0,5.0,1.0,Mailed Check,No,East,No
CUST-2463,66.0,male,11.0,Month-to-Month,70.99,750.05,4.0,13.0,5.0,Credit Card,,North,No
CUST-2153,65.0,Female,5.0,Month-to-Month,41.49,247.91,2.0,3.0,1.0,,Fiber Optic,South,No
CUST-1384,55.0,male,51.0,Two Year,108.87,5506.52,3.0,1.0,2.0,Bank Transfer,DSL,West,No
CUST-2374,64.0,Female,52.0,Two Year,73.8,3830.65,2.0,2.0,2.0,Mailed Check,No,South,No
CUST-1854,34.0,Female,8.0,Two Year,68.3,558.17,3.0,10.0,4.0,Bank Transfer,,East,No
CUST-1219,26.0,male,30.0,month-to-month,58.42,1791.6,4.0,14.0,5.0,Bank Transfer,,East,No
CUST-1641,43.0,F,,One Year,96.1,2192.29,4.0,7.0,,Electronic Check,fiber optic,North,No
CUST-1001,69.0,Male,19.0,month-to-month,74.66,1428.33,5.0,11.0,1.0,,,West,No
CUST-1112,24.0,Female,29.0,One Year,,1523.71,1.0,3.0,5.0,Electronic Check,Fiber Optic,South,No
CUST-1698,26.0,male,35.0,One Year,107.59,3803.66,3.0,6.0,5.0,,Fiber Optic,East,No
CUST-2486,30.0,male,21.0,One Year,43.69,898.84,5.0,7.0,3.0,Bank Transfer,DSL,South,No
CUST-1951,47.0,M,31.0,Month-to-Month,98.74,3067.03,2.0,2.0,2.0,,,West,No
CUST-1373,20.0,Male,64.0,Month-to-Month,60.51,3886.38,2.0,12.0,3.0,Electronic Check,No,South,No
CUST-2291,42.0,Female,68.0,One Year,,1516.9,4.0,12.0,2.0,,No,,Yes
CUST-2408,39.0,M,70.0,Two Year,38.28,2656.32,5.0,13.0,4.0,Bank Transfer,Fiber Optic,,Yes
CUST-1441,64.0,F,46.0,Two Year,115.08,5294.78,4.0,6.0,5.0,Electronic Check,DSL,,No
CUST-2136,54.0,female,22.0,One Year,39.5,878.63,5.0,9.0,4.0,,fiber optic,,No
CUST-2256,18.0,Male,64.0,One Year,57.31,3637.97,1.0,13.0,1.0,,fiber optic,East,Yes
CUST-1663,66.0,Female,1.0,Month-to-Month,,14.94,2.0,1.0,4.0,,fiber optic,,No
CUST-2427,38.0,F,25.0,month-to-month,44.97,1057.04,4.0,7.0,2.0,Credit Card,fiber optic,West,No
CUST-2257,57.0,female,5.0,Two Year,114.17,546.47,1.0,0.0,1.0,Electronic Check,No,East,No
CUST-2383,42.0,M,8.0,One Year,68.32,512.54,2.0,7.0,4.0,Mailed Check,Fiber Optic,North,No
CUST-1317,69.0,M,59.0,month-to-month,82.66,4863.31,2.0,2.0,5.0,Electronic Check,fiber optic,South,No
CUST-1648,67.0,Female,29.0,Month-to-Month,55.71,1613.68,2.0,10.0,1.0,Credit Card,Fiber Optic,West,Yes
CUST-1709,52.0,F,28.0,Month-to-Month,117.31,3195.71,,7.0,2.0,Electronic Check,Fiber Optic,East,Yes
CUST-2282,57.0,male,10.0,Two Year,60.19,514.81,2.0,13.0,1.0,,Fiber Optic,,Yes
CUST-1972,32.0,male,21.0,Two Year,60.97,1251.58,4.0,8.0,5.0,Electronic Check,,West,No
CUST-1627,29.0,female,12.0,month-to-month,52.17,667.44,2.0,9.0,5.0,Electronic Check,No,,No
CUST-1632,67.0,female,,Month-to-Month,22.92,755.16,3.0,0.0,4.0,Bank Transfer,DSL,South,No
CUST-2306,20.0,M,57.0,Month-to-Month,23.0,1410.42,1.0,7.0,2.0,,No,West,No
CUST-2248,70.0,Male,35.0,Two Year,84.95,3030.56,3.0,6.0,,Mailed Check,DSL,West,Yes
CUST-2307,24.0,Female,37.0,One Year,109.74,4174.4,2.0,4.0,4.0,,fiber optic,East,No
CUST-2254,52.0,F,49.0,Two Year,87.48,4278.88,,5.0,1.0,Bank Transfer,DSL,South,Yes
CUST-2371,23.0,Female,42.0,Two Year,97.7,4070.51,4.0,9.0,2.0,,No,North,Yes
CUST-2354,62.0,F,7.0,Month-to-Month,33.71,157.3,2.0,6.0,2.0,Credit Card,No,North,No
CUST-2496,62.0,F,59.0,month-to-month,43.44,2559.55,5.0,4.0,1.0,Electronic Check,No,North,No
CUST-2438,52.0,Female,6.0,month-to-month,68.61,463.42,2.0,3.0,4.0,Electronic Check,,West,No
CUST-1795,50.0,F,33.0,Two Year,75.27,2536.3,2.0,7.0,5.0,Credit Card,DSL,North,No
CUST-1645,24.0,female,8.0,month-to-month,111.84,1000.75,5.0,6.0,4.0,Credit Card,DSL,,Yes
CUST-2012,33.0,Female,21.0,Month-to-Month,81.05,1739.68,5.0,11.0,4.0,Mailed Check,fiber optic,South,No
CUST-1556,33.0,female,58.0,month-to-month,54.52,3137.76,2.0,5.0,2.0,Electronic Check,Fiber Optic,West,No
CUST-1681,,male,4.0,month-to-month,79.11,298.24,4.0,14.0,,Electronic Check,DSL,West,No
CUST-1577,56.0,M,70.0,month-to-month,74.66,5278.21,4.0,6.0,5.0,,No,,No
CUST-2109,39.0,M,32.0,Two Year,57.25,1752.96,4.0,5.0,1.0,Mailed Check,,East,No
CUST-2266,52.0,male,41.0,Month-to-Month,79.93,3272.24,2.0,12.0,5.0,Bank Transfer,fiber optic,South,No
CUST-2183,55.0,Female,26.0,Two Year,56.83,1485.67,1.0,9.0,1.0,Mailed Check,Fiber Optic,North,Yes
CUST-1524,36.0,F,22.0,month-to-month,98.32,2095.84,1.0,6.0,4.0,Electronic Check,fiber optic,West,Yes
CUST-2059,73.0,female,20.0,Month-to-Month,89.21,1709.39,5.0,2.0,5.0,Mailed Check,DSL,South,No
CUST-1540,,M,20.0,month-to-month,74.45,1503.31,,9.0,2.0,Bank Transfer,fiber optic,North,No
CUST-2194,22.0,Female,17.0,One Year,109.79,1858.35,5.0,9.0,2.0,Mailed Check,DSL,,Yes
CUST-1748,19.0,M,49.0,month-to-month,30.25,1502.35,4.0,5.0,3.0,,Fiber Optic,,No
CUST-2441,43.0,Male,11.0,One Year,49.15,589.76,4.0,7.0,2.0,Electronic Check,fiber optic,,Yes
CUST-1484,40.0,M,15.0,month-to-month,103.55,1550.96,4.0,0.0,4.0,Bank Transfer,Fiber Optic,North,No
CUST-1095,57.0,female,12.0,One Year,40.7,456.57,4.0,10.0,5.0,Electronic Check,fiber optic,North,No
CUST-2020,21.0,Male,29.0,One Year,20.2,492.78,4.0,12.0,,Electronic Check,,East,No
CUST-1563,45.0,Male,26.0,One Year,34.73,852.37,4.0,3.0,2.0,Mailed Check,,,No
CUST-2264,31.0,male,57.0,month-to-month,35.62,1981.73,2.0,11.0,5.0,Credit Card,No,South,Yes
CUST-1742,30.0,Male,8.0,One Year,24.24,187.48,1.0,2.0,3.0,Electronic Check,DSL,South,Yes
CUST-1863,30.0,female,62.0,Month-to-Month,49.73,3067.66,2.0,0.0,1.0,Credit Card,Fiber Optic,North,No
CUST-1891,42.0,Female,65.0,Month-to-Month,78.29,5089.67,2.0,12.0,5.0,,Fiber Optic,North,No
CUST-2038,38.0,Male,21.0,One Year,43.42,927.54,5.0,0.0,4.0,Mailed Check,,South,Yes
CUST-1206,50.0,Male,13.0,Two Year,51.12,655.44,5.0,1.0,5.0,Bank Transfer,fiber optic,West,No
CUST-1392,51.0,Male,15.0,month-to-month,91.4,,4.0,14.0,5.0,Bank Transfer,No,West,No
CUST-1794,73.0,M,49.0,One Year,100.0,4900.76,2.0,12.0,4.0,Bank Transfer,No,North,Yes
CUST-1870,64.0,Male,12.0,Month-to-Month,116.5,1353.44,5.0,1.0,1.0,Electronic Check,DSL,West,No
CUST-1397,64.0,Male,47.0,One Year,34.29,1629.12,5.0,10.0,3.0,,Fiber Optic,East,No
CUST-1766,23.0,F,44.0,month-to-month,117.85,5204.34,4.0,7.0,1.0,Credit Card,,East,Yes
CUST-2431,26.0,male,20.0,Two Year,99.26,1979.8,1.0,14.0,3.0,,Fiber Optic,,No
CUST-2241,47.0,Female,10.0,month-to-month,112.82,1194.18,1.0,2.0,2.0,Bank Transfer,DSL,,No
CUST-2028,49.0,M,9.0,month-to-month,109.09,1040.04,,64.0,5.0,Bank Transfer,,East,No
CUST-1642,51.0,F,45.0,month-to-month,57.17,2528.09,1.0,5.0,1.0,Bank Transfer,fiber optic,South,No
CUST-1612,50.0,Male,,One Year,,608.11,2.0,14.0,1.0,Bank Transfer,fiber optic,South,No
CUST-1960,31.0,male,60.0,Two Year,26.4,1603.06,2.0,11.0,2.0,,Fiber Optic,South,No
CUST-1725,48.0,female,47.0,month-to-month,101.68,4756.26,4.0,7.0,1.0,Electronic Check,,North,No
CUST-1683,47.0,female,70.0,One Year,53.16,3743.74,5.0,2.0,2.0,Bank Transfer,Fiber Optic,South,No
CUST-1098,62.0,female,10.0,month-to-month,20.77,269.39,3.0,4.0,2.0,Electronic Check,,West,No
CUST-1804,38.0,male,11.0,Two Year,99.67,1121.88,2.0,0.0,2.0,Credit Card,Fiber Optic,,No
CUST-1406,61.0,F,19.0,month-to-month,51.76,1016.31,1.0,2.0,5.0,Mailed Check,No,,No
CUST-1502,61.0,Female,22.0,Month-to-Month,97.29,2131.63,2.0,13.0,4.0,Electronic Check,,South,No
CUST-2071,,Female,5.0,month-to-month,82.84,418.71,5.0,11.0,4.0,Credit Card,,West,No
CUST-2056,74.0,M,24.0,month-to-month,31.72,703.77,3.0,9.0,4.0,Bank Transfer,Fiber Optic,South,No
CUST-1929,21.0,F,54.0,Two Year,87.29,4783.91,2.0,14.0,4.0,,DSL,North,Yes
CUST-1779,30.0,Male,49.0,month-to-month,103.9,5100.46,2.0,2.0,1.0,Electronic Check,Fiber Optic,South,No
CUST-1200,47.0,Female,42.0,One Year,22.54,916.98,2.0,5.0,1.0,Mailed Check,fiber optic,East,No
CUST-1134,,F,1.0,Month-to-Month,25.95,-27.51,2.0,6.0,1.0,Credit Card,fiber optic,,No
CUST-2051,44.0,F,8.0,Month-to-Month,107.05,866.07,5.0,13.0,4.0,Credit Card,No,North,Yes
CUST-1040,61.0,Male,55.0,month-to-month,38.53,2063.93,1.0,10.0,1.0,Electronic Check,fiber optic,East,No
CUST-2017,25.0,female,34.0,month-to-month,321.5945811169286,1424.61,5.0,12.0,4.0,Bank Transfer,No,North,No
CUST-1230,41.0,female,62.0,month-to-month,115.59,7200.45,5.0,11.0,5.0,Mailed Check,No,West,Yes
CUST-1378,68.0,M,7.0,Month-to-Month,84.05,547.46,1.0,5.0,5.0,Bank Transfer,No,South,No
CUST-1288,43.0,Male,9.0,Month-to-Month,118.1,1092.22,4.0,12.0,2.0,Mailed Check,No,North,No
CUST-1418,66.0,F,25.0,month-to-month,30.19,728.79,3.0,6.0,5.0,Bank Transfer,Fiber Optic,,No
CUST-1391,44.0,F,39.0,Two Year,44.19,1777.58,2.0,6.0,3.0,Bank Transfer,Fiber Optic,South,No
CUST-1592,49.0,M,10.0,Two Year,119.48,1254.85,5.0,9.0,2.0,Credit Card,DSL,South,Yes
CUST-2162,,Female,66.0,One Year,85.95,5700.86,5.0,3.0,1.0,Mailed Check,fiber optic,North,No
CUST-2086,68.0,male,10.0,One Year,108.26,1081.11,4.0,1.0,5.0,,DSL,North,No
CUST-1647,70.0,M,8.0,Two Year,77.71,496.14,5.0,9.0,3.0,Credit Card,Fiber Optic,West,No
CUST-2152,72.0,F,1.0,Two Year,44.15,56.66,5.0,10.0,5.0,,,North,No
CUST-2367,28.0,male,66.0,month-to-month,65.84,4421.91,4.0,8.0,5.0,Electronic Check,,North,No
CUST-1520,47.0,female,51.0,month-to-month,117.42,5912.34,2.0,1.0,1.0,Bank Transfer,Fiber Optic,South,No
CUST-1064,61.0,Male,9.0,One Year,,745.05,2.0,1.0,4.0,,fiber optic,North,No
CUST-1014,53.0,F,3.0,month-to-month,100.49,296.04,5.0,14.0,,Mailed Check,Fiber Optic,East,No
CUST-2180,66.0,Female,20.0,month-to-month,,765.09,5.0,14.0,1.0,Electronic Check,Fiber Optic,East,Yes
CUST-2064,43.0,F,52.0,Month-to-Month,70.78,3736.37,3.0,5.0,5.0,Bank Transfer,No,West,No
